PING 129.70.141.143 (129.70.141.143) 56(84) bytes of data.
64 bytes from 129.70.141.142: icmp_seq=1001 ttl=64 time=15.1 ms
64 bytes from 129.70.141.142: icmp_seq=1002 ttl=64 time=17.0 ms
64 bytes from 129.70.141.142: icmp_seq=1003 ttl=64 time=19.6 ms
64 bytes from 129.70.141.142: icmp_seq=1004 ttl=64 time=18.6 ms
64 bytes from 129.70.141.142: icmp_seq=1005 ttl=64 time=9.04 ms
64 bytes from 129.70.141.142: icmp_seq=1006 ttl=64 time=8.90 ms
64 bytes from 129.70.141.142: icmp_seq=1007 ttl=64 time=13.8 ms
64 bytes from 129.70.141.142: icmp_seq=1008 ttl=64 time=66.0 ms
64 bytes from 129.70.141.142: icmp_seq=1009 ttl=64 time=4.05 ms
From 129.70.141.142 icmp_seq=1038 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1039 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1040 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1041 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1042 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1043 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1044 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1045 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1046 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1047 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1048 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1049 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1050 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1051 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1052 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1053 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1054 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1055 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1056 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1057 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1058 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1059 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1060 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1061 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1062 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1063 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1064 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1065 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1066 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1067 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1068 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1072 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1074 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1075 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1076 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1077 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1078 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1079 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1080 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1081 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1082 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1083 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1084 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1085 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1086 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1087 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1088 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1089 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1090 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1091 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1092 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1093 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1094 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1095 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1096 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1097 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1098 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1099 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1100 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1101 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1102 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1103 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1104 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1105 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1106 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1107 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1108 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1109 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1110 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1111 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1112 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1113 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1114 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1115 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1116 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1117 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1118 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1119 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1120 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1121 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1122 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1123 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1124 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1125 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1126 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1127 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1128 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1129 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1130 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1131 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1132 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1133 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1134 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1135 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1136 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1137 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1138 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1139 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1140 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1141 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1142 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1143 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1144 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1145 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1146 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1147 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1148 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1149 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1150 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1151 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1152 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1153 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1154 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1155 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1156 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1157 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1158 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1159 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1160 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1161 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1162 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1163 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1164 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1165 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1166 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1167 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1168 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1169 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1170 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1171 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1172 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1173 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1174 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1175 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1176 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1177 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1178 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1179 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1180 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1181 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1182 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1183 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1184 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1185 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1186 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1187 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1188 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1189 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1190 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1191 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1192 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1193 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1194 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1195 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1196 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1197 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1198 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1199 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1200 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1201 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1202 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1203 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1204 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1205 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1206 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1207 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1208 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1209 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1210 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1211 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1212 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1213 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1214 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1215 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1216 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1217 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1218 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1219 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1220 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1221 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1222 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1223 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1224 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1225 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1226 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1227 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1228 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1229 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1230 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1231 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1232 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1233 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1234 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1235 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1236 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1237 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1238 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1239 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1240 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1241 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1242 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1243 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1244 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1245 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1246 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1247 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1248 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1249 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1250 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1251 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1252 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1253 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1254 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1255 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1256 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1257 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1258 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1259 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1260 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1261 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1262 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1263 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1264 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1265 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1266 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1267 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1268 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1269 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1270 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1271 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1272 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1273 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1274 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1275 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1276 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1277 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1278 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1279 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1280 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1281 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1282 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1283 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1284 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1285 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1286 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1287 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1288 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1289 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1290 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1291 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1292 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1293 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1294 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1295 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1296 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1297 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1298 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1299 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1300 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1301 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1302 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1303 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1304 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1305 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1306 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1307 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1308 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1309 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1310 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1311 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1312 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1313 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1314 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1315 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1316 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1317 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1318 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1319 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1320 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1321 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1322 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1323 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1324 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1325 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1326 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1327 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1328 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1329 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1330 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1331 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1332 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1333 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1334 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1335 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1336 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1337 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1338 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1339 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1340 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1341 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1342 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1343 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1344 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1345 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1346 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1347 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1348 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1349 Destination Host Unreachable
